mensaje,etiqueta,fuente
¿Viste lo que publiqué en tu Facebook?,ham,uci_traducido
¡Hurra! Será mejor que tampoco le hayas contado eso a otras 5 chicas.,ham,uci_traducido
¿Cómo?,ham,uci_traducido
"No, voy a trabajar con j. ¿Qué hay de ti?",ham,uci_traducido
Terminada la clase ¿dónde estás?,ham,uci_traducido
Ese día preguntaste sobre un número y. Por qué:-),ham,uci_traducido
K.k:)apo k.buena película.,ham,uci_traducido
\hola kate,ham,uci_traducido
Un tipo que se acostumbra pero que es demasiado tonto para darse cuenta.,ham,uci_traducido
"Porque Darren dice Ě_ considerando a mah, así que le pregunto Ě_...",ham,uci_traducido
"¡Ah, lo es! ¿Qué marca?",ham,uci_traducido
"¿Está eso en la tele? ¡No, es Bridget Jones!",ham,uci_traducido
Me pregunto si recibirás este mensaje de texto.,ham,uci_traducido
El EVO. Solo tuve que descargar flash. ¿Celoso?,ham,uci_traducido
Yo sí que se ríen de ti. Mientras tanto ¿cómo está mi querida anjie?,ham,uci_traducido
"Lo hice, pero la conexión a Internet es muy lenta y no puedo enviarlo. Lo intentaré de nuevo más tarde o a primera hora.",ham,uci_traducido
K..k.:)enhorabuena..,ham,uci_traducido
La caminata mínima es de 3 millas por día.,ham,uci_traducido
Llamaré ahora querido teniendo comida.,ham,uci_traducido
Kallis está listo para batear en la segunda entrada,ham,uci_traducido
¡Eso es genial princesa! Cubriré tu cara con semen caliente y pegajoso :),ham,uci_traducido
Ahhh. Trabajar. ¡Lo recuerdo vagamente! ¿Qué se siente? Jajaja,ham,uci_traducido
"Lo que quiero decir es que si no le has dicho explícitamente a Nora que conozco a alguien, probablemente no me molestaré.",ham,uci_traducido
Yo cualquier cosa...,ham,uci_traducido
"Joder, necesito dejar de dormir, sup.",ham,uci_traducido
Kay... ya que ya salimos.,ham,uci_traducido
"Oye, ¿todavía estás en el gimnasio?",ham,uci_traducido
"No he agregado Ě_ todavía, ¿verdad?",ham,uci_traducido
"Ok, ya lo recibo..",ham,uci_traducido
Llámame. No puedo llamar. Conozcamos a Bhaskar y profundo,ham,uci_traducido
Imagina la vida SIN MÍ... mira... ¿Qué tan rápido me estás buscando? No te preocupes... Siempre estoy ahí para molestarte... Buen día... :),ham,uci_traducido
Esas eran mis intenciones exactas.,ham,uci_traducido
¿Encendiste la calefacción? El calentador estaba encendido y en posición &lt;#&gt; grados.,ham,uci_traducido
Me avisarás porque ese día vuelve de vacaciones.  ya viene. No me envíes un mensaje de texto a mi número.,ham,uci_traducido
¿Aparte del que te hablé ayer?,ham,uci_traducido
Estás enojado conmigo. ¿Qué pasa querida?,ham,uci_traducido
"wiskey Brandy Ron Ginebra Cerveza Vodka Scotch Shampain Vino \KUDI\""yarasu dhina vaazhthukkal. ..""",ham,uci_traducido
"En última instancia, tor motivo tui logra korli.",ham,uci_traducido
G quiere saber dónde carajo estás,ham,uci_traducido
¿Regresarás para el rito de la cena 4? Papá pregúntame para confirmar contigo...,ham,uci_traducido
"\ Hola, perdí tu llamada y mi mamá ha estado tirando vino tinto por todos lados. ¿Cuál es tu dirección?\""""",ham,uci_traducido
"¡Oh, tengo muchos de esos!",ham,uci_traducido
Nena? Te perdí... ¿Intentarás reiniciar?,ham,uci_traducido
¿Cuál es el número de tu habitación? Quiero asegurarme de que estoy llamando a la puerta correcta,ham,uci_traducido
Gracias 4 enviándome a casa...,ham,uci_traducido
¿Okie Ě_ wan nos reunimos en bishan? Porque estoy en bishan ahora. No voy a conducir hoy.,ham,uci_traducido
